"X55_205_P"	"X109_206_P"	"X91_207_P"	"X110_208_P"	"X40_209_P"	"X57_210_P"	"X99_211_P"	"X103_212_P"	"X4_213_P"	"X2_215_P"	"X25_216_P"	"X31_218_P"	"X30_219_P"	"X51_222_P"	"X32_223_P"	"X12_225_P"	"X26_226_P"	"X79_227_P"	"X61_228_P"	"X140_229_P"	"X102_230_P"	"X54_231_P"	"X87_233_P"	"X21_234_P"	"X13_235_P"	"X39_236_P"	"X116_240_P"	"X49_241_p"	"X50_242_p"	"X43_243_P"	"X62_244_P"	"X108_245_P"	"X114_246_P"	"X17_248_P"	"X16_250_P"	"X15_252_P"	"X71_253_P"	"X14_254_P"	"X53_255_P"	"X68_256_P"	"X78_257_P"	"X3_258_P"	"X19_259_P"	"X46_260_P"	"X82_262_P"	"X81_263_P"	"X29_264_P"	"X80_265_P"	"X41_266_P"	"X22_268_P"	"X20_270_P"	"X111_271_P"	"X89_272_P"	"X10_273_P"	"X77_274_P"	"X69_275_P"	"X97_277_P"	"X38_278_P"	"X27_280_P"	"X98_281_P"	"X11_282_P"	"X100_283_P"	"X66_284_P"	"X74_285_P"	"X56_286_P"	"X212_287_P"	"X75_288_P"	"X28_290_P"	"X101_291_P"	"X72_292_P"	"X18_293_P"	"X93_294_P"	"X1_295_P"	"X5_297_P"	"X44_298_P"	"X127_299_P"	"X47_300_P"	"X92_301_P"	"X45_302_P"	"X83_303_P"	"X42_304_P"	"X8_305_P"	"X48_306_P"	"X65_276_P"	"X76_276.2_P"	"X131_308.2_P"	"X63_308_P"	"X170_205_Y"	"X208_206_Y"	"X73_209_y"	"X133_210_Y"	"X166_211_Y"	"X132_213_Y"	"X128_215_Y"	"X164_216_Y"	"X176_217_Y"	"X123_218_Y"	"X205_219_Y"	"X187_222_Y"	"X158_223_Y"	"X155_225_Y"	"X214_227_Y"	"X37_228_Y"	"X160_230_Y"	"X196_231_Y"	"X199_233_Y"	"X172_235_Y"	"X136_236_Y"	"X120_237_Y"	"X138_238_Y"	"X145_240_Y"	"X165_241_Y"	"X115_243_Y"	"X141_244_Y"	"X126_246_Y"	"X182_248_Y"	"X201_249_Y"	"X211_250_Y"	"X221_252_Y"	"X112_255_Y"	"X207_257_Y"	"X213_258_Y"	"X143_261_Y"	"X122_262_Y"	"X139_263_Y"	"X163_265_Y"	"X206_266_Y"	"X161_267_Y"	"X171_268_Y"	"X135_270_Y"	"X113_271_Y"	"X64_272_Y"	"X175_273_Y"	"X210_274_Y"	"X168_277_Y"	"X217_280_Y"	"X6_281_Y"	"X216_282_Y"	"X121_283_Y"	"X194_284_Y"	"X195_285_Y"	"X197_287_Y"	"X159_288_Y"	"X95_289_Y"	"X137_291_Y"	"X33_292_Y"	"X200_293_Y"	"X193_294_Y"	"X134_297_Y"	"X215_298_Y"	"X125_299_Y"	"X183_300_Y"	"X147_301_Y"	"X151_302_Y"	"X204_303_Y"	"X180_304_Y"	"X142_305_Y"	"X150_306_Y"	"X152_307_Y"	"X198_276.2_Y"	"X222_276.1_Y"	"X224_308.2_Y"	"X9_308_Y"
"3461"	0	0.99	0.95	0.02	0.97	0.01	0.95	0	0.01	0	0	0	0.02	0.43	0.85	0	0.05	0.1	0.21	0.99	0	0.97	0	0	0	0.02	0.94	0.97	0.94	0.01	0	0.98	0.93	0.95	0	0.99	0	0.99	0	0	0	0.94	0.96	0.01	0.82	0	0	0.98	0.29	1	0	0.93	0	0.97	0.88	0.01	0	0.99	0	0	0.9	0.01	0.96	0	0	0	0.58	0	0.94	0.98	0	0	0.77	0	0	0.86	0.26	0.9	0	0.99	0.05	0	0.35	0	0	1	1	0	0.99	0.97	0.01	0.95	0.01	0	0	0.1	0	0.02	0.43	0.85	0	0.1	0.21	0	0.97	0	0	0.02	0.96	0	0.94	0.97	0.01	0	0.93	0.95	0	0	0.99	0	0	0.94	0.51	0.82	0	0.98	0.29	0.26	1	0	0.93	0	0.97	0.88	0	0	0	0.9	0.01	0.96	0	0	0.58	0.96	0.94	0.98	0	0	0	0	0.86	0.26	0.9	0	0.99	0.05	0	0.35	0	0	0	1	1
"3462"	0	0.99	0.97	0.02	0.79	0.01	0.96	0.01	0.01	0	0	0	0.02	0.24	0.88	0	0.04	0.11	0.2	0.84	0	0.95	0	0	0	0.01	0.94	0.97	0.95	0.02	0	0.97	0.94	0.95	0	0.99	0.01	0.99	0	0	0	0.95	0.94	0.01	0.8	0	0	0.98	0.44	1	0	0.93	0	0.97	0.87	0	0	0.98	0	0	0.91	0.01	0.96	0	0	0	0.67	0	0.95	0.99	0	0	0.59	0	0	0.87	0.32	0.91	0	1	0.07	0	0.5	0	0	1	1	0	0.99	0.79	0.01	0.96	0.01	0	0	0.12	0	0.02	0.24	0.88	0	0.11	0.2	0	0.95	0	0	0.01	0.96	0	0.94	0.97	0.02	0	0.94	0.95	0	0	0.99	0	0	0.95	0.7	0.8	0	0.98	0.44	0.4	1	0	0.93	0	0.97	0.87	0	0	0	0.91	0.01	0.96	0	0	0.67	0.98	0.95	0.99	0	0	0	0	0.87	0.32	0.91	0	1	0.07	0	0.5	0	0	0	1	1
"3463"	0	0.99	0.97	0.02	0.78	0.01	0.96	0.01	0.01	0	0	0	0.02	0.23	0.89	0	0.04	0.11	0.2	0.83	0	0.95	0	0	0	0.01	0.94	0.97	0.95	0.02	0	0.97	0.94	0.95	0	0.99	0.01	0.99	0	0	0	0.95	0.94	0.01	0.8	0	0	0.98	0.45	1	0	0.93	0	0.97	0.87	0	0	0.98	0	0	0.91	0.01	0.96	0	0	0	0.67	0	0.95	0.99	0	0	0.58	0	0	0.87	0.32	0.91	0	1	0.07	0	0.51	0	0	1	1	0	0.99	0.78	0.01	0.96	0.01	0	0	0.12	0	0.02	0.23	0.89	0	0.11	0.2	0	0.95	0	0	0.01	0.96	0	0.94	0.97	0.02	0	0.94	0.95	0	0	0.99	0	0	0.95	0.71	0.8	0	0.98	0.45	0.41	1	0	0.93	0	0.97	0.87	0	0	0	0.91	0.01	0.96	0	0	0.67	0.98	0.95	0.99	0	0	0	0	0.87	0.32	0.91	0	1	0.07	0	0.51	0	0	0	1	1
"3464"	0	0.99	0.97	0.02	0.71	0.01	0.96	0.01	0.01	0	0	0	0.02	0.16	0.87	0.01	0.02	0.09	0.18	0.76	0	0.95	0	0	0	0.01	0.94	0.97	0.95	0.01	0	0.97	0.94	0.95	0	0.99	0.01	0.99	0	0	0	0.96	0.96	0.02	0.78	0	0	0.99	0.48	1	0.01	0.93	0	0.97	0.91	0.01	0	0.98	0.01	0	0.95	0.01	0.96	0.01	0.01	0.01	0.66	0	0.95	0.99	0	0	0.51	0.01	0	0.83	0.31	0.94	0	1	0.06	0	0.52	0	0	1	1	0	0.99	0.71	0.01	0.96	0.01	0	0	0.13	0	0.02	0.16	0.87	0.01	0.09	0.18	0	0.95	0	0	0.01	0.97	0	0.94	0.97	0.01	0	0.94	0.95	0	0	0.99	0	0	0.96	0.78	0.78	0	0.99	0.48	0.43	1	0.01	0.93	0	0.97	0.91	0	0.01	0	0.95	0.01	0.96	0.01	0.01	0.66	0.98	0.95	0.99	0	0	0.01	0	0.83	0.31	0.94	0	1	0.06	0	0.52	0	0	0	1	1
"3465"	0	0.99	0.97	0.02	0.7	0.01	0.96	0.01	0.01	0	0	0	0.02	0.15	0.86	0.01	0.02	0.09	0.18	0.75	0	0.95	0	0	0	0.01	0.94	0.97	0.95	0.01	0	0.97	0.94	0.95	0	0.99	0.01	0.99	0	0	0	0.96	0.96	0.02	0.77	0	0	0.99	0.49	1	0.01	0.93	0	0.97	0.91	0.01	0	0.98	0.01	0	0.95	0.01	0.96	0.01	0.01	0.01	0.66	0	0.95	0.99	0	0	0.5	0.01	0	0.82	0.31	0.94	0	1	0.06	0	0.52	0	0	1	1	0	0.99	0.7	0.01	0.96	0.01	0	0	0.13	0	0.02	0.15	0.86	0.01	0.09	0.18	0	0.95	0	0	0.01	0.97	0	0.94	0.97	0.01	0	0.94	0.95	0	0	0.99	0	0	0.96	0.79	0.77	0	0.99	0.49	0.43	1	0.01	0.93	0	0.97	0.91	0	0.01	0	0.95	0.01	0.96	0.01	0.01	0.66	0.98	0.95	0.99	0	0	0.01	0	0.82	0.31	0.94	0	1	0.06	0	0.52	0	0	0	1	1
"3466"	0	0.99	0.97	0.02	0.69	0.01	0.96	0.01	0.01	0	0	0	0.02	0.15	0.86	0.01	0.02	0.1	0.18	0.74	0	0.95	0	0	0	0.01	0.94	0.97	0.95	0.01	0	0.97	0.94	0.95	0	0.99	0.01	0.99	0	0	0	0.96	0.96	0.02	0.77	0	0	0.99	0.5	1	0.01	0.93	0	0.97	0.91	0.01	0	0.98	0.01	0	0.94	0.01	0.96	0.01	0.01	0.01	0.67	0	0.95	0.99	0	0	0.49	0.01	0	0.82	0.31	0.94	0	1	0.06	0	0.53	0	0	1	1	0	0.99	0.69	0.01	0.96	0.01	0	0	0.13	0	0.02	0.15	0.86	0.01	0.1	0.18	0	0.95	0	0	0.01	0.97	0	0.94	0.97	0.01	0	0.94	0.95	0	0	0.99	0	0	0.96	0.8	0.77	0	0.99	0.5	0.44	1	0.01	0.93	0	0.97	0.91	0	0.01	0	0.94	0.01	0.96	0.01	0.01	0.67	0.97	0.95	0.99	0	0	0.01	0	0.82	0.31	0.94	0	1	0.06	0	0.53	0	0	0	1	1
"3467"	0	0.99	0.97	0.02	0.68	0.01	0.96	0.01	0.01	0	0	0	0.02	0.14	0.86	0.01	0.02	0.11	0.18	0.73	0	0.95	0	0	0	0.01	0.94	0.97	0.95	0.01	0	0.97	0.94	0.95	0	0.99	0.01	0.99	0	0	0	0.96	0.96	0.02	0.77	0	0	0.99	0.51	1	0.01	0.93	0	0.97	0.91	0.01	0	0.98	0.01	0	0.93	0.01	0.96	0.01	0.01	0.01	0.68	0	0.95	0.99	0	0	0.48	0.01	0	0.82	0.31	0.94	0	1	0.06	0	0.54	0	0	1	1	0	0.99	0.68	0.01	0.96	0.01	0	0	0.13	0	0.02	0.14	0.86	0.01	0.11	0.18	0	0.95	0	0	0.01	0.97	0	0.94	0.97	0.01	0	0.94	0.95	0	0	0.99	0	0	0.96	0.81	0.77	0	0.99	0.51	0.45	1	0.01	0.93	0	0.97	0.91	0	0.01	0	0.93	0.01	0.96	0.01	0.01	0.68	0.97	0.95	0.99	0	0	0.01	0	0.82	0.31	0.94	0	1	0.06	0	0.54	0	0	0	1	1
"3468"	0.01	0.98	0.97	0.03	0.58	0.01	0.95	0.02	0.01	0	0	0	0.04	0.06	0.86	0.01	0.02	0.22	0.15	0.62	0	0.95	0	0	0	0.01	0.95	0.97	0.96	0.01	0	0.97	0.94	0.95	0	0.99	0.01	0.99	0	0	0	0.95	0.94	0.04	0.77	0	0	0.99	0.59	1	0.01	0.92	0	0.97	0.93	0.01	0	0.98	0.01	0	0.84	0.01	0.96	0.01	0.01	0.01	0.68	0.09	0.92	0.99	0	0	0.39	0.01	0	0.82	0.25	0.94	0	1	0.06	0	0.61	0	0	1	1	0.01	0.98	0.58	0.01	0.95	0.01	0	0	0.11	0	0.04	0.06	0.86	0.01	0.22	0.15	0	0.95	0	0	0.01	0.96	0	0.95	0.97	0.01	0	0.94	0.95	0	0	0.99	0	0	0.95	0.91	0.77	0	0.99	0.59	0.5	1	0.01	0.92	0	0.97	0.93	0	0.01	0	0.84	0.01	0.96	0.01	0.01	0.68	0.97	0.92	0.99	0	0	0.01	0	0.82	0.25	0.94	0	1	0.06	0	0.61	0	0	0	1	1
"3469"	0.01	0.98	0.97	0.03	0.57	0.01	0.95	0.02	0.01	0	0	0	0.04	0.05	0.86	0.01	0.02	0.23	0.14	0.61	0	0.95	0	0	0	0.01	0.95	0.97	0.96	0.01	0	0.97	0.94	0.95	0	0.99	0.01	0.99	0	0	0	0.95	0.94	0.04	0.77	0	0	0.99	0.6	1	0.01	0.92	0	0.97	0.93	0.01	0	0.98	0.01	0	0.83	0.01	0.96	0.01	0.01	0.01	0.68	0.1	0.92	0.99	0	0	0.38	0.01	0	0.82	0.24	0.94	0	1	0.07	0	0.62	0	0	1	1	0.01	0.98	0.57	0.01	0.95	0.01	0	0	0.11	0	0.04	0.05	0.86	0.01	0.23	0.14	0	0.95	0	0	0.01	0.96	0	0.95	0.97	0.01	0	0.94	0.95	0	0	0.99	0	0	0.95	0.92	0.77	0	0.99	0.6	0.51	1	0.01	0.92	0	0.97	0.93	0	0.01	0	0.83	0.01	0.96	0.01	0.01	0.68	0.97	0.92	0.99	0	0	0.01	0	0.82	0.24	0.94	0	1	0.07	0	0.62	0	0	0	1	1
"3470"	0.01	0.97	0.97	0.03	0.51	0.01	0.94	0.02	0.02	0	0	0	0.04	0.01	0.85	0.01	0.02	0.25	0.09	0.55	0	0.95	0	0	0	0.01	0.95	0.97	0.96	0.01	0	0.96	0.94	0.95	0	0.98	0.01	0.99	0	0	0	0.95	0.94	0.04	0.76	0	0	0.99	0.65	1	0.01	0.91	0	0.97	0.93	0.01	0	0.97	0.01	0	0.77	0.01	0.95	0.01	0.01	0.01	0.68	0.15	0.92	0.98	0	0	0.32	0.01	0	0.81	0.2	0.94	0	1	0.1	0	0.68	0	0	1	1	0.01	0.97	0.51	0.01	0.94	0.02	0	0	0.09	0	0.04	0.01	0.85	0.01	0.25	0.09	0	0.95	0	0	0.01	0.96	0	0.95	0.97	0.01	0	0.94	0.95	0	0	0.98	0	0	0.95	0.98	0.76	0	0.99	0.65	0.56	1	0.01	0.91	0	0.97	0.93	0	0.01	0	0.77	0.01	0.95	0.01	0.01	0.68	0.97	0.92	0.98	0	0	0.01	0	0.81	0.2	0.94	0	1	0.1	0	0.68	0	0	0	1	1
"3471"	0.01	0.97	0.97	0.02	0.5	0.01	0.94	0.02	0.02	0	0	0	0.04	0.01	0.85	0.01	0.02	0.26	0.09	0.54	0	0.95	0	0	0	0.01	0.95	0.97	0.96	0.01	0	0.96	0.94	0.95	0	0.98	0.01	0.99	0	0	0	0.95	0.94	0.04	0.76	0	0	0.99	0.66	1	0.01	0.91	0	0.97	0.93	0.01	0	0.97	0.01	0	0.76	0.01	0.95	0.01	0.01	0.01	0.68	0.16	0.92	0.98	0	0	0.31	0.01	0	0.81	0.2	0.94	0	1	0.1	0	0.68	0	0	1	1	0.01	0.97	0.5	0.01	0.94	0.02	0	0	0.09	0	0.04	0.01	0.85	0.01	0.26	0.09	0	0.95	0	0	0.01	0.96	0	0.95	0.97	0.01	0	0.94	0.95	0	0	0.98	0	0	0.95	0.98	0.76	0	0.99	0.66	0.57	1	0.01	0.91	0	0.97	0.93	0	0.01	0	0.76	0.01	0.95	0.01	0.01	0.68	0.97	0.92	0.98	0	0	0.01	0	0.81	0.2	0.94	0	1	0.1	0	0.68	0	0	0	1	1
"3472"	0.01	0.97	0.97	0.02	0.48	0.01	0.94	0.02	0.02	0	0	0	0.04	0.01	0.85	0.01	0.01	0.28	0.09	0.51	0	0.95	0	0	0	0.01	0.95	0.98	0.96	0.01	0	0.96	0.94	0.95	0	0.98	0.01	0.99	0	0	0	0.95	0.93	0.04	0.75	0	0	0.99	0.69	1	0.01	0.91	0	0.97	0.92	0.01	0	0.97	0.01	0	0.73	0.01	0.95	0.01	0.01	0.01	0.68	0.19	0.92	0.97	0	0	0.28	0.01	0	0.8	0.21	0.94	0	1	0.1	0	0.68	0	0	1	1	0.01	0.97	0.48	0.01	0.94	0.02	0	0	0.09	0	0.04	0.01	0.85	0.01	0.28	0.09	0	0.95	0	0	0.01	0.96	0	0.95	0.98	0.01	0	0.94	0.95	0	0	0.98	0	0	0.95	0.98	0.75	0	0.99	0.69	0.6	1	0.01	0.91	0	0.97	0.92	0	0.01	0	0.73	0.01	0.95	0.01	0.01	0.68	0.97	0.92	0.97	0	0	0.01	0	0.8	0.21	0.94	0	1	0.1	0	0.68	0	0	0	1	1
"3473"	0.01	0.97	0.97	0.02	0.47	0.01	0.94	0.02	0.01	0	0	0	0.04	0.01	0.85	0.01	0.01	0.29	0.09	0.5	0	0.95	0	0	0	0.01	0.95	0.98	0.96	0.01	0	0.96	0.94	0.95	0	0.98	0.01	0.99	0	0	0	0.96	0.93	0.04	0.75	0	0	0.99	0.7	1	0.01	0.91	0	0.97	0.92	0.01	0	0.97	0.01	0	0.72	0.01	0.95	0.01	0.01	0.01	0.67	0.2	0.92	0.97	0	0	0.27	0.01	0	0.8	0.21	0.94	0	1	0.1	0	0.69	0	0	1	1	0.01	0.97	0.47	0.01	0.94	0.01	0	0	0.09	0	0.04	0.01	0.85	0.01	0.29	0.09	0	0.95	0	0	0.01	0.96	0	0.95	0.98	0.01	0	0.94	0.95	0	0	0.98	0	0	0.96	0.98	0.75	0	0.99	0.7	0.61	1	0.01	0.91	0	0.97	0.92	0	0.01	0	0.72	0.01	0.95	0.01	0.01	0.67	0.97	0.92	0.97	0	0	0.01	0	0.8	0.21	0.94	0	1	0.1	0	0.69	0	0	0	1	1
"3474"	0.01	0.97	0.96	0.01	0.26	0	0.97	0.02	0.01	0	0	0	0.04	0.01	0.9	0.01	0	0.5	0.09	0.29	0	0.95	0	0	0	0	0.96	0.97	0.99	0.01	0.04	0.98	1	0.97	0	0.98	0.01	0.99	0	0	0	0.95	0.92	0.03	0.71	0	0	0.98	0.84	0.99	0.01	0.94	0	0.98	0.93	0.01	0.08	0.96	0.01	0	0.51	0	0.98	0.01	0.01	0.01	0.69	0.32	0.96	0.98	0	0	0.06	0.01	0	0.9	0.18	0.97	0	0.99	0.12	0	0.72	0	0	1	1	0.01	0.97	0.26	0	0.97	0.01	0	0	0.06	0	0.04	0.01	0.9	0.01	0.5	0.09	0	0.95	0	0	0	0.98	0	0.96	0.97	0.01	0.04	1	0.97	0	0	0.98	0	0	0.95	0.97	0.71	0	0.98	0.84	0.74	0.99	0.01	0.94	0	0.98	0.93	0.08	0.01	0	0.51	0	0.98	0.01	0.01	0.69	0.97	0.96	0.98	0	0	0.01	0	0.9	0.18	0.97	0	0.99	0.12	0	0.72	0	0	0	1	1
"3475"	0.01	0.97	0.96	0.01	0.25	0	0.97	0.02	0.01	0	0	0	0.04	0.01	0.9	0.01	0	0.51	0.09	0.28	0	0.95	0	0	0	0	0.96	0.97	0.99	0.01	0.05	0.98	1	0.97	0	0.98	0.01	0.99	0	0	0	0.95	0.92	0.03	0.71	0	0	0.98	0.84	0.99	0.01	0.94	0	0.98	0.93	0.01	0.09	0.96	0.01	0	0.5	0	0.98	0.01	0.01	0.01	0.69	0.32	0.96	0.98	0	0	0.05	0.01	0	0.9	0.18	0.97	0	0.99	0.12	0	0.72	0	0	1	1	0.01	0.97	0.25	0	0.97	0.01	0	0	0.06	0	0.04	0.01	0.9	0.01	0.51	0.09	0	0.95	0	0	0	0.98	0	0.96	0.97	0.01	0.05	1	0.97	0	0	0.98	0	0	0.95	0.97	0.71	0	0.98	0.84	0.74	0.99	0.01	0.94	0	0.98	0.93	0.09	0.01	0	0.5	0	0.98	0.01	0.01	0.69	0.97	0.96	0.98	0	0	0.01	0	0.9	0.18	0.97	0	0.99	0.12	0	0.72	0	0	0	1	1
"3476"	0.01	0.97	0.95	0.01	0.05	0	0.96	0.04	0.03	0	0	0	0.04	0.01	0.86	0.01	0	0.69	0.08	0.08	0	0.95	0	0	0	0	0.95	0.96	0.98	0.01	0.26	0.98	0.99	0.97	0	0.98	0.01	0.99	0	0	0	0.93	0.89	0.03	0.69	0	0	0.98	0.82	0.99	0.01	0.93	0	0.98	0.9	0.01	0.27	0.95	0.01	0	0.3	0	0.97	0.01	0.01	0.01	0.63	0.32	0.96	0.97	0	0	0	0.01	0	0.88	0.19	0.98	0	0.99	0.13	0	0.71	0	0	1	1	0.01	0.97	0.05	0	0.96	0.03	0	0	0.04	0	0.04	0.01	0.86	0.01	0.69	0.08	0	0.95	0	0	0	0.98	0	0.95	0.96	0.01	0.26	0.99	0.97	0	0	0.98	0	0	0.93	0.89	0.69	0	0.98	0.82	0.71	0.99	0.01	0.93	0	0.98	0.9	0.27	0.01	0	0.3	0	0.97	0.01	0.01	0.63	0.97	0.96	0.97	0	0	0.01	0	0.88	0.19	0.98	0	0.99	0.13	0	0.71	0	0	0	1	1
"3477"	0.01	0.97	0.95	0.01	0.04	0	0.96	0.04	0.03	0	0	0	0.04	0.01	0.86	0.01	0	0.7	0.08	0.07	0	0.95	0	0	0	0	0.95	0.96	0.98	0.01	0.27	0.98	0.99	0.97	0	0.98	0.01	0.99	0	0	0	0.93	0.89	0.03	0.68	0	0	0.98	0.82	0.99	0.01	0.93	0	0.98	0.9	0.01	0.27	0.95	0.01	0	0.29	0	0.97	0.01	0.01	0.01	0.63	0.32	0.96	0.97	0	0	0	0.01	0	0.88	0.19	0.98	0	0.99	0.13	0	0.71	0	0	1	1	0.01	0.97	0.04	0	0.96	0.03	0	0	0.03	0	0.04	0.01	0.86	0.01	0.7	0.08	0	0.95	0	0	0	0.98	0	0.95	0.96	0.01	0.27	0.99	0.97	0	0	0.98	0	0	0.93	0.89	0.68	0	0.98	0.82	0.71	0.99	0.01	0.93	0	0.98	0.9	0.27	0.01	0	0.29	0	0.97	0.01	0.01	0.63	0.97	0.96	0.97	0	0	0.01	0	0.88	0.19	0.98	0	0.99	0.13	0	0.71	0	0	0	1	1
"3478"	0.01	0.96	0.93	0.03	0.05	0	0.95	0.03	0.04	0	0	0	0.04	0.01	0.85	0.19	0.01	0.89	0.08	0.02	0	0.96	0	0	0	0	0.95	0.95	0.96	0	0.47	0.96	0.98	0.96	0	0.97	0	0.99	0	0	0	0.92	0.9	0.05	0.68	0	0	0.97	0.83	0.96	0.01	0.93	0	0.97	0.9	0.01	0.44	0.75	0.01	0	0.08	0	0.96	0.01	0.01	0.01	0.64	0.5	0.94	0.95	0	0	0	0.01	0	0.86	0.18	0.97	0	0.97	0.1	0	0.74	0	0	1	1	0.01	0.96	0.05	0	0.95	0.04	0	0	0.01	0	0.04	0.01	0.85	0.19	0.89	0.08	0	0.96	0	0	0	0.96	0	0.95	0.95	0	0.47	0.98	0.96	0	0	0.97	0	0	0.92	0.84	0.68	0	0.97	0.83	0.71	0.96	0.01	0.93	0	0.97	0.9	0.44	0.01	0	0.08	0	0.96	0.01	0.01	0.64	0.97	0.94	0.95	0	0	0.01	0	0.86	0.18	0.97	0	0.97	0.1	0	0.74	0	0	0	1	1
"3479"	0.01	0.96	0.93	0.03	0.05	0	0.95	0.03	0.04	0	0	0	0.04	0.01	0.86	0.2	0.01	0.9	0.08	0.02	0	0.96	0	0	0	0	0.95	0.95	0.96	0	0.48	0.96	0.98	0.96	0	0.97	0	0.99	0	0	0	0.92	0.9	0.05	0.68	0	0	0.97	0.84	0.96	0.01	0.93	0	0.97	0.89	0.01	0.45	0.74	0.01	0	0.07	0	0.96	0.01	0.01	0.01	0.64	0.51	0.94	0.95	0	0	0	0.01	0	0.87	0.18	0.97	0	0.97	0.1	0	0.75	0	0	0.99	0.99	0.01	0.96	0.05	0	0.95	0.04	0	0	0.01	0	0.04	0.01	0.86	0.2	0.9	0.08	0	0.96	0	0	0	0.96	0	0.95	0.95	0	0.48	0.98	0.96	0	0	0.97	0	0	0.92	0.84	0.68	0	0.97	0.84	0.72	0.96	0.01	0.93	0	0.97	0.89	0.45	0.01	0	0.07	0	0.96	0.01	0.01	0.64	0.97	0.94	0.95	0	0	0.01	0	0.87	0.18	0.97	0	0.97	0.1	0	0.75	0	0	0	0.99	0.99
"3480"	0.01	0.96	0.92	0.03	0.05	0	0.95	0.03	0.04	0	0	0	0.04	0.01	0.88	0.22	0.01	0.92	0.08	0.02	0	0.96	0	0	0	0	0.95	0.95	0.96	0	0.5	0.96	0.98	0.96	0	0.97	0	0.99	0	0	0	0.92	0.9	0.05	0.7	0	0	0.97	0.86	0.96	0.01	0.93	0	0.97	0.89	0.01	0.46	0.72	0.01	0	0.05	0	0.96	0.01	0.01	0.01	0.64	0.53	0.94	0.95	0	0	0	0.01	0	0.89	0.18	0.97	0	0.97	0.1	0	0.77	0	0	0.99	0.99	0.01	0.96	0.05	0	0.95	0.04	0	0	0.01	0	0.04	0.01	0.88	0.22	0.92	0.08	0	0.96	0	0	0	0.96	0	0.95	0.95	0	0.5	0.98	0.96	0	0	0.97	0	0	0.92	0.84	0.7	0	0.97	0.86	0.74	0.96	0.01	0.93	0	0.97	0.89	0.46	0.01	0	0.05	0	0.96	0.01	0.01	0.64	0.97	0.94	0.95	0	0	0.01	0	0.89	0.18	0.97	0	0.97	0.1	0	0.77	0	0	0	0.99	0.99
"3481"	0.01	0.96	0.92	0.03	0.05	0	0.95	0.03	0.04	0	0	0	0.04	0.01	0.88	0.23	0.01	0.93	0.08	0.02	0	0.95	0	0	0	0	0.95	0.95	0.96	0	0.51	0.96	0.98	0.96	0	0.97	0	0.99	0	0	0	0.92	0.9	0.05	0.71	0	0	0.97	0.87	0.96	0.01	0.93	0	0.97	0.89	0.01	0.46	0.71	0.01	0	0.04	0	0.96	0.01	0.01	0.01	0.64	0.54	0.94	0.95	0	0	0	0.01	0	0.9	0.18	0.97	0	0.97	0.1	0	0.78	0	0	0.99	0.99	0.01	0.96	0.05	0	0.95	0.04	0	0	0.01	0	0.04	0.01	0.88	0.23	0.93	0.08	0	0.95	0	0	0	0.96	0	0.95	0.95	0	0.51	0.98	0.96	0	0	0.97	0	0	0.92	0.83	0.71	0	0.97	0.87	0.75	0.96	0.01	0.93	0	0.97	0.89	0.46	0.01	0	0.04	0	0.96	0.01	0.01	0.64	0.97	0.94	0.95	0	0	0.01	0	0.9	0.18	0.97	0	0.97	0.1	0	0.78	0	0	0	0.99	0.99
"3482"	0.01	0.96	0.92	0.03	0.05	0	0.94	0.03	0.04	0	0	0	0.05	0	0.88	0.28	0.02	0.97	0.09	0.02	0	0.93	0	0	0	0.01	0.94	0.95	0.96	0.01	0.57	0.96	0.98	0.96	0	0.96	0	0.99	0	0	0	0.91	0.9	0.04	0.7	0	0	0.96	0.85	0.95	0	0.93	0	0.97	0.88	0	0.5	0.65	0	0	0	0	0.96	0	0	0	0.64	0.6	0.94	0.95	0	0	0	0	0	0.91	0.17	0.97	0	0.97	0.09	0	0.81	0	0	0.99	0.99	0.01	0.96	0.05	0	0.94	0.04	0	0	0	0	0.05	0	0.88	0.28	0.97	0.09	0	0.93	0	0	0.01	0.96	0	0.94	0.95	0.01	0.57	0.98	0.96	0	0	0.96	0	0	0.91	0.83	0.7	0	0.96	0.85	0.74	0.95	0	0.93	0	0.97	0.88	0.5	0	0	0	0	0.96	0	0	0.64	0.98	0.94	0.95	0	0	0	0	0.91	0.17	0.97	0	0.97	0.09	0	0.81	0	0	0	0.99	0.99
"3483"	0.01	0.96	0.92	0.03	0.05	0	0.94	0.03	0.04	0	0	0	0.05	0	0.88	0.29	0.02	0.97	0.09	0.02	0	0.93	0	0	0	0.01	0.94	0.95	0.96	0.01	0.58	0.96	0.98	0.96	0	0.96	0	0.99	0	0	0	0.91	0.9	0.04	0.69	0	0	0.96	0.84	0.95	0	0.93	0	0.97	0.88	0	0.51	0.64	0	0	0	0	0.96	0	0	0	0.64	0.61	0.94	0.95	0	0	0	0	0	0.9	0.17	0.97	0	0.97	0.09	0	0.81	0	0	0.99	0.99	0.01	0.96	0.05	0	0.94	0.04	0	0	0	0	0.05	0	0.88	0.29	0.97	0.09	0	0.93	0	0	0.01	0.96	0	0.94	0.95	0.01	0.58	0.98	0.96	0	0	0.96	0	0	0.91	0.83	0.69	0	0.96	0.84	0.73	0.95	0	0.93	0	0.97	0.88	0.51	0	0	0	0	0.96	0	0	0.64	0.98	0.94	0.95	0	0	0	0	0.9	0.17	0.97	0	0.97	0.09	0	0.81	0	0	0	0.99	0.99
