"chr"	"pos"
"2996"	"ch08"	"56178669.86"
"2997"	"ch08"	"56646249.88"
"2998"	"ch08"	"56655755.77"
"2999"	"ch08"	"56804254.52"
"3000"	"ch08"	"56812070.7"
"3001"	"ch08"	"56873254.7"
"3002"	"ch08"	"56879886.9"
"3003"	"ch08"	"57038784.43"
"3004"	"ch08"	"57046168.11"
"3005"	"ch08"	"57471427.63"
"3006"	"ch08"	"57478660.98"
"3007"	"ch08"	"57538032.52"
"3008"	"ch08"	"57545543.05"
"3009"	"ch08"	"57583871.31"
"3010"	"ch08"	"57591245.22"
"3011"	"ch08"	"57773204.36"
"3012"	"ch08"	"57778457.19"
"3013"	"ch08"	"57850501.69"
"3014"	"ch08"	"57856100.93"
"3015"	"ch08"	"57883351.54"
"3016"	"ch08"	"57888666.03"
"3017"	"ch08"	"57911229.29"
"3018"	"ch08"	"57917270.22"
"3019"	"ch08"	"57941095.04"
"3020"	"ch08"	"57947124.5"
"3021"	"ch08"	"58112330.82"
"3022"	"ch08"	"58118053.34"
"3023"	"ch08"	"58203918.07"
"3024"	"ch08"	"58210218.1"
"3025"	"ch08"	"58216346.21"
"3026"	"ch08"	"58222720.23"
"3027"	"ch08"	"58241808.13"
"3028"	"ch08"	"58248063.34"
"3029"	"ch08"	"58254312.45"
"3030"	"ch08"	"58343788.46"
"3031"	"ch08"	"58349987.15"
"3032"	"ch08"	"58421136.37"
"3033"	"ch08"	"58427659.05"
"3034"	"ch08"	"58434178.23"
"3035"	"ch08"	"58440695.86"
"3036"	"ch08"	"58447523.88"
"3037"	"ch08"	"58713664.07"
"3038"	"ch08"	"58720288.68"
"3039"	"ch08"	"58918244.53"
"3040"	"ch08"	"58924224.71"
"3041"	"ch08"	"59028870.24"
"3042"	"ch08"	"59034869.22"
"3043"	"ch08"	"59064334.05"
"3044"	"ch08"	"59070046.77"
"3045"	"ch08"	"59075448.03"
"3046"	"ch08"	"59080838.81"
"3047"	"ch08"	"59180716.82"
"3048"	"ch08"	"59184929.09"
"3049"	"ch08"	"59193154.03"
"3050"	"ch08"	"59197326.66"
"3051"	"ch08"	"59375419.19"
"3052"	"ch08"	"59377818.37"
"3053"	"ch08"	"59380752.28"
"3054"	"ch08"	"59574398.96"
"3055"	"ch08"	"59579904.07"
"3056"	"ch08"	"59694244.04"
"3057"	"ch08"	"59700307.98"
"3058"	"ch08"	"59706372.23"
"3059"	"ch08"	"59730284.15"
"3060"	"ch08"	"59736211.29"
"3061"	"ch08"	"59753982.9"
"3062"	"ch08"	"59759907.46"
"3063"	"ch08"	"59790969.44"
"3064"	"ch08"	"59797409.54"
"3065"	"ch08"	"59803850.23"
"3066"	"ch08"	"59810288.56"
"3067"	"ch08"	"59816718.99"
"3068"	"ch08"	"60115614.26"
"3069"	"ch08"	"60120342.45"
"3070"	"ch08"	"60238490.79"
"3071"	"ch08"	"60243172.46"
"3072"	"ch08"	"60267721.86"
"3073"	"ch08"	"60272647.09"
"3074"	"ch08"	"60301064.04"
"3075"	"ch08"	"60305794.45"
"3076"	"ch08"	"60528060.07"
"3077"	"ch08"	"60531290.45"
"3078"	"ch08"	"60740090.53"
"3079"	"ch08"	"60744218.68"
"3080"	"ch08"	"60816130.17"
"3081"	"ch08"	"60820612.13"
"3082"	"ch08"	"60829591.33"
"3083"	"ch08"	"60834278.71"
"3084"	"ch08"	"60933837.29"
"3085"	"ch08"	"60938146.19"
"3086"	"ch08"	"60959688.69"
"3087"	"ch08"	"60963996.13"
"3088"	"ch08"	"61050112.62"
"3089"	"ch08"	"61053685.38"
"3090"	"ch08"	"61061062.15"
"3091"	"ch08"	"61065103.81"
"3092"	"ch08"	"61069793.3"
"3093"	"ch08"	"61311209.16"
"3094"	"ch08"	"61317376.36"
"3095"	"ch08"	"61329836.39"
"3096"	"ch08"	"61336798.89"
"3097"	"ch08"	"61392396.56"
"3098"	"ch08"	"61399501.84"
"3099"	"ch08"	"61472908.58"
"3100"	"ch08"	"61480497.3"
"3101"	"ch08"	"61600728.11"
"3102"	"ch08"	"61607456.9"
"3103"	"ch08"	"61985421.16"
"3104"	"ch08"	"61989846.66"
"3105"	"ch08"	"62002942.7"
"3106"	"ch08"	"62007192.09"
"3107"	"ch08"	"62031419.85"
"3108"	"ch08"	"62035598.17"
"3109"	"ch08"	"62054954.93"
"3110"	"ch08"	"62058636.11"
"3111"	"ch08"	"62062331.63"
"3112"	"ch08"	"62077139.35"
"3113"	"ch08"	"62080859.83"
"3114"	"ch08"	"62541699.43"
"3115"	"ch08"	"62545640.01"
"3116"	"ch08"	"62560983.85"
"3117"	"ch08"	"62564734.47"
"3118"	"ch08"	"62924341.05"
"3119"	"ch08"	"62928436.18"
"3120"	"ch08"	"63108318.52"
"3121"	"ch08"	"63112577.34"
"3122"	"ch08"	"63116849.5"
"3123"	"ch08"	"63233570.87"
"3124"	"ch08"	"63238082.96"
"3125"	"ch08"	"63251507.58"
"3126"	"ch08"	"63255973.99"
"3127"	"ch08"	"63276040.84"
"3128"	"ch08"	"63281314.29"
"3129"	"ch08"	"63386896.7"
"3130"	"ch08"	"63392549.76"
"3131"	"ch08"	"63403930.46"
"3132"	"ch08"	"63409635.23"
"3133"	"ch08"	"63560170.43"
"3134"	"ch08"	"63567024.69"
"3135"	"ch08"	"63644984.68"
"3136"	"ch08"	"63651600.47"
"3137"	"ch08"	"63691651.08"
"3138"	"ch09"	"363130.03"
"3139"	"ch09"	"408839.5"
"3140"	"ch09"	"415892.73"
"3141"	"ch09"	"470645.3"
"3142"	"ch09"	"477281.59"
"3143"	"ch09"	"614619.91"
"3144"	"ch09"	"619224.17"
"3145"	"ch09"	"649664.45"
"3146"	"ch09"	"654034.79"
"3147"	"ch09"	"657815.09"
"3148"	"ch09"	"711828.33"
"3149"	"ch09"	"716200.79"
"3150"	"ch09"	"780557.44"
"3151"	"ch09"	"785408.94"
"3152"	"ch09"	"859347.31"
"3153"	"ch09"	"863938.83"
"3154"	"ch09"	"886279.44"
"3155"	"ch09"	"890630.7"
"3156"	"ch09"	"971363.1"
"3157"	"ch09"	"976084.57"
"3158"	"ch09"	"1050962.57"
"3159"	"ch09"	"1056713.52"
"3160"	"ch09"	"1102870.94"
"3161"	"ch09"	"1108618.88"
"3162"	"ch09"	"1114369.94"
"3163"	"ch09"	"1231710.77"
"3164"	"ch09"	"1237576.8"
"3165"	"ch09"	"1286089"
"3166"	"ch09"	"1292078.92"
"3167"	"ch09"	"1304072.74"
"3168"	"ch09"	"1310077.26"
"3169"	"ch09"	"1322110.39"
"3170"	"ch09"	"1328077.8"
"3171"	"ch09"	"1334018.27"
"3172"	"ch09"	"1339951.29"
"3173"	"ch09"	"1428052.48"
"3174"	"ch09"	"1433129.33"
"3175"	"ch09"	"1490988.71"
"3176"	"ch09"	"1496279.25"
"3177"	"ch09"	"1516671.71"
"3178"	"ch09"	"1521311.45"
"3179"	"ch09"	"1770848.91"
"3180"	"ch09"	"1774867.63"
"3181"	"ch09"	"1810710.29"
"3182"	"ch09"	"1814882.2"
"3183"	"ch09"	"1891601.12"
"3184"	"ch09"	"1896447.58"
"3185"	"ch09"	"2054883.85"
"3186"	"ch09"	"2058613.39"
"3187"	"ch09"	"2062342.6"
"3188"	"ch09"	"2066066.02"
"3189"	"ch09"	"2070028.84"
"3190"	"ch09"	"2085420.64"
"3191"	"ch09"	"2089201.86"
"3192"	"ch09"	"2123519.97"
"3193"	"ch09"	"2126763.14"
"3194"	"ch09"	"2405522.29"
"3195"	"ch09"	"2409979.52"
"3196"	"ch09"	"2538014.64"
"3197"	"ch09"	"2544603"
"3198"	"ch09"	"2640114.56"
"3199"	"ch09"	"2645972.87"
"3200"	"ch09"	"2657630.82"
"3201"	"ch09"	"2663465.59"
"3202"	"ch09"	"2680667.82"
"3203"	"ch09"	"2686411.51"
"3204"	"ch09"	"2692158.98"
"3205"	"ch09"	"2698787.93"
"3206"	"ch09"	"2718750.7"
"3207"	"ch09"	"2725253.4"
"3208"	"ch09"	"2738525.52"
"3209"	"ch09"	"2745588.9"
"3210"	"ch09"	"2753780"
"3211"	"ch09"	"2761963.69"
"3212"	"ch09"	"2770116.95"
"3213"	"ch09"	"2778054.24"
"3214"	"ch09"	"2809617.73"
"3215"	"ch09"	"2817624.27"
"3216"	"ch09"	"2825628.46"
"3217"	"ch09"	"3218430.56"
"3218"	"ch09"	"3225268.81"
"3219"	"ch09"	"3238424.17"
"3220"	"ch09"	"3244598.81"
"3221"	"ch09"	"3263117.33"
"3222"	"ch09"	"3269287.64"
"3223"	"ch09"	"3355299.72"
"3224"	"ch09"	"3361096.95"
"3225"	"ch09"	"3403102.7"
"3226"	"ch09"	"3409617"
"3227"	"ch09"	"3427878.86"
"3228"	"ch09"	"3433992.62"
"3229"	"ch09"	"3480317.9"
"3230"	"ch09"	"3484670.96"
"3231"	"ch09"	"3594382.57"
"3232"	"ch09"	"3597750.1"
"3233"	"ch09"	"3601077.21"
"3234"	"ch09"	"3604404.23"
"3235"	"ch09"	"3607714.84"
"3236"	"ch09"	"3614396.48"
"3237"	"ch09"	"3617729.38"
"3238"	"ch09"	"3638046.88"
"3239"	"ch09"	"3641432.54"
"3240"	"ch09"	"3728459.62"
"3241"	"ch09"	"3732634.82"
"3242"	"ch09"	"3907109.62"
"3243"	"ch09"	"3911482.62"
"3244"	"ch09"	"3924596.61"
"3245"	"ch09"	"3929132.79"
"3246"	"ch09"	"3953336.68"
"3247"	"ch09"	"3958199.76"
"3248"	"ch09"	"4028511.54"
"3249"	"ch09"	"4033708.54"
"3250"	"ch09"	"4054130.09"
"3251"	"ch09"	"4059247.19"
"3252"	"ch09"	"4098992.74"
"3253"	"ch09"	"4104824.95"
"3254"	"ch09"	"4123112.05"
"3255"	"ch09"	"4129713.07"
"3256"	"ch09"	"4378745.59"
"3257"	"ch09"	"4385625.57"
"3258"	"ch09"	"4392514.41"
"3259"	"ch09"	"4399417.17"
"3260"	"ch09"	"4406339.64"
"3261"	"ch09"	"4501156.13"
"3262"	"ch09"	"4508025.93"
"3263"	"ch09"	"4597750.89"
"3264"	"ch09"	"4603798.28"
"3265"	"ch09"	"4638233.3"
"3266"	"ch09"	"4645420.23"
"3267"	"ch09"	"4659613.78"
"3268"	"ch09"	"4666651.68"
"3269"	"ch09"	"4673659.9"
"3270"	"ch09"	"4680662.46"
"3271"	"ch09"	"4688253.22"
"3272"	"ch09"	"4901432.79"
"3273"	"ch09"	"4908938.34"
"3274"	"ch09"	"4917797.46"
"3275"	"ch09"	"4926765.27"
"3276"	"ch09"	"4962388.77"
"3277"	"ch09"	"4971268.41"
"3278"	"ch09"	"5007118.01"
"3279"	"ch09"	"5016345.03"
"3280"	"ch09"	"5025574.91"
"3281"	"ch09"	"5035321.83"
"3282"	"ch09"	"5082856.03"
"3283"	"ch09"	"5092491.45"
"3284"	"ch09"	"5902480.27"
"3285"	"ch09"	"5920673.31"
"3286"	"ch09"	"6012714.41"
"3287"	"ch09"	"6031087.28"
"3288"	"ch09"	"6088232.03"
"3289"	"ch09"	"6107617.09"
"3290"	"ch09"	"8629838.41"
"3291"	"ch09"	"8675365.26"
"3292"	"ch09"	"8720964.75"
"3293"	"ch09"	"8821701.97"
"3294"	"ch09"	"8893513.25"
"3295"	"ch09"	"9649908.69"
"3296"	"ch09"	"9729867.45"
"3297"	"ch09"	"14155528.81"
"3298"	"ch09"	"14300596.5"
"3299"	"ch09"	"16660968.03"
"3300"	"ch09"	"16835364.02"
"3301"	"ch09"	"23891938.35"
"3302"	"ch09"	"24080365.62"
"3303"	"ch09"	"26491338"
"3304"	"ch09"	"26720919.72"
"3305"	"ch09"	"27220326.07"
"3306"	"ch09"	"27479534.6"
"3307"	"ch09"	"29261814.96"
"3308"	"ch09"	"29517659.51"
"3309"	"ch09"	"35351794.28"
"3310"	"ch09"	"35573958.78"
"3311"	"ch09"	"35794570.09"
"3312"	"ch09"	"37003514.66"
"3313"	"ch09"	"37256307.36"
"3314"	"ch09"	"37502764.56"
"3315"	"ch09"	"37749191.19"
"3316"	"ch09"	"37993556.91"
"3317"	"ch09"	"39637387.55"
"3318"	"ch09"	"39855336.85"
"3319"	"ch09"	"41936216.75"
"3320"	"ch09"	"42138618.45"
"3321"	"ch09"	"47571767.76"
"3322"	"ch09"	"47790643.91"
"3323"	"ch09"	"48010770.7"
"3324"	"ch09"	"48231015.65"
"3325"	"ch09"	"48452789.45"
"3326"	"ch09"	"48890577.72"
"3327"	"ch09"	"49099033.32"
"3328"	"ch09"	"53390853.51"
"3329"	"ch09"	"53513896.79"
"3330"	"ch09"	"55617161.06"
"3331"	"ch09"	"55689897.49"
"3332"	"ch09"	"57852863.31"
"3333"	"ch09"	"57867270"
"3334"	"ch09"	"58015856.64"
"3335"	"ch09"	"58025932.52"
"3336"	"ch09"	"58514450.23"
"3337"	"ch09"	"58527355.98"
"3338"	"ch09"	"58540553.22"
"3339"	"ch09"	"58553714.5"
"3340"	"ch09"	"59743145.45"
"3341"	"ch09"	"59750036.77"
"3342"	"ch09"	"59826663.98"
"3343"	"ch09"	"59833459.16"
"3344"	"ch09"	"59840463.18"
"3345"	"ch09"	"59861553.24"
"3346"	"ch09"	"59868977.83"
"3347"	"ch09"	"59931482.71"
"3348"	"ch09"	"59941280.65"
"3349"	"ch09"	"59961152.98"
"3350"	"ch09"	"59971290.56"
"3351"	"ch09"	"59981902.96"
"3352"	"ch09"	"60205469.37"
"3353"	"ch09"	"60218261.2"
"3354"	"ch09"	"60308375.83"
"3355"	"ch09"	"60321098.05"
"3356"	"ch09"	"60542799.12"
"3357"	"ch09"	"60555863.7"
"3358"	"ch09"	"60621091.48"
"3359"	"ch09"	"60634330.15"
"3360"	"ch09"	"60647569.25"
"3361"	"ch09"	"60660812.56"
"3362"	"ch09"	"60674233.19"
"3363"	"ch09"	"60687658.53"
"3364"	"ch09"	"60743018.88"
"3365"	"ch09"	"60758829.53"
"3366"	"ch09"	"60774685.15"
"3367"	"ch09"	"60790530.56"
"3368"	"ch09"	"60838806.74"
"3369"	"ch09"	"60854975.14"
"3370"	"ch09"	"60921160.13"
"3371"	"ch09"	"60937841.91"
"3372"	"ch09"	"61298169.18"
"3373"	"ch09"	"61312536.19"
"3374"	"ch09"	"61326881.95"
"3375"	"ch09"	"61340824.54"
"3376"	"ch09"	"61460834.73"
"3377"	"ch09"	"61472608.69"
"3378"	"ch09"	"61522526.98"
"3379"	"ch09"	"61536630.18"
"3380"	"ch09"	"61703903.21"
"3381"	"ch09"	"61717261.91"
"3382"	"ch09"	"61796826.62"
"3383"	"ch09"	"61810019.53"
"3384"	"ch09"	"61836402.62"
"3385"	"ch09"	"61848522.17"
"3386"	"ch09"	"62020171.32"
"3387"	"ch09"	"62030505.24"
"3388"	"ch09"	"62380152.77"
"3389"	"ch09"	"62387570.86"
"3390"	"ch09"	"62462771.33"
"3391"	"ch09"	"62470348.2"
"3392"	"ch09"	"62583874.61"
"3393"	"ch09"	"62589535.46"
"3394"	"ch09"	"62708162.49"
"3395"	"ch09"	"62713976.36"
"3396"	"ch09"	"62834378.57"
"3397"	"ch09"	"62839414.49"
"3398"	"ch09"	"62878801.32"
"3399"	"ch09"	"62883025.48"
"3400"	"ch09"	"63039897.69"
"3401"	"ch09"	"63043964.84"
"3402"	"ch09"	"63055361.17"
"3403"	"ch09"	"63058551.97"
"3404"	"ch09"	"63061741.12"
"3405"	"ch09"	"63097034.52"
"3406"	"ch09"	"63100150.82"
"3407"	"ch09"	"63152867.23"
"3408"	"ch09"	"63156039.89"
"3409"	"ch09"	"63179199.25"
"3410"	"ch09"	"63182653.35"
"3411"	"ch09"	"63185902.6"
"3412"	"ch09"	"63214207.67"
"3413"	"ch09"	"63218075.67"
"3414"	"ch09"	"63238126.81"
"3415"	"ch09"	"63241846.06"
"3416"	"ch09"	"63260073.86"
"3417"	"ch09"	"63263563.26"
"3418"	"ch09"	"63294943.99"
"3419"	"ch09"	"63298509.92"
"3420"	"ch09"	"63308919.31"
"3421"	"ch09"	"63312379.68"
"3422"	"ch09"	"63319342.31"
"3423"	"ch09"	"63322964.06"
"3424"	"ch09"	"63360020.42"
"3425"	"ch09"	"63363816.58"
"3426"	"ch09"	"63367615.47"
"3427"	"ch09"	"63375160.66"
"3428"	"ch09"	"63379250.27"
"3429"	"ch09"	"63387406.86"
"3430"	"ch09"	"63391478.9"
"3431"	"ch09"	"63458663.82"
"3432"	"ch09"	"63463144.63"
"3433"	"ch09"	"63537430.51"
"3434"	"ch09"	"63542215.79"
"3435"	"ch09"	"63637191.84"
"3436"	"ch09"	"63641364.61"
"3437"	"ch09"	"63654480.75"
"3438"	"ch09"	"63658933.4"
"3439"	"ch09"	"63754852.69"
"3440"	"ch09"	"63760030.76"
"3441"	"ch09"	"63810650.63"
"3442"	"ch09"	"63815629.39"
"3443"	"ch09"	"63853303.01"
"3444"	"ch09"	"63857861.43"
"3445"	"ch09"	"63890189.71"
"3446"	"ch09"	"63894490.74"
"3447"	"ch09"	"64004325.79"
"3448"	"ch09"	"64008283.5"
"3449"	"ch09"	"64075763.13"
"3450"	"ch09"	"64078925.77"
"3451"	"ch09"	"64114232.21"
"3452"	"ch09"	"64117297.9"
"3453"	"ch09"	"64120363.22"
"3454"	"ch09"	"64157673.95"
"3455"	"ch09"	"64159958.16"
"3456"	"ch09"	"64174171.5"
"3457"	"ch09"	"64176674.55"
"3458"	"ch09"	"64244546.77"
"3459"	"ch09"	"64248871.91"
"3460"	"ch09"	"64275087"
"3461"	"ch09"	"64279498.89"
"3462"	"ch09"	"64358965.79"
"3463"	"ch09"	"64364113.5"
"3464"	"ch09"	"64401272.15"
"3465"	"ch09"	"64406964.55"
"3466"	"ch09"	"64413002.56"
"3467"	"ch09"	"64419036.24"
"3468"	"ch09"	"64491913.76"
"3469"	"ch09"	"64498808.44"
"3470"	"ch09"	"64540558.17"
"3471"	"ch09"	"64547241.31"
"3472"	"ch09"	"64567318.32"
"3473"	"ch09"	"64573972.56"
"3474"	"ch09"	"64737320.11"
"3475"	"ch09"	"64744905.99"
"3476"	"ch09"	"64885814.42"
"3477"	"ch09"	"64892108.51"
"3478"	"ch09"	"65059102.36"
"3479"	"ch09"	"65067212.03"
"3480"	"ch09"	"65083440.08"
"3481"	"ch09"	"65091560.8"
"3482"	"ch09"	"65138958.49"
"3483"	"ch09"	"65146744.67"
"3484"	"ch09"	"65240695.23"
"3485"	"ch09"	"65247934.85"
"3486"	"ch09"	"65311032.2"
"3487"	"ch09"	"65317997.08"
"3488"	"ch09"	"65645306.81"
"3489"	"ch09"	"65649718.7"
"3490"	"ch09"	"65654108.65"
"3491"	"ch09"	"65678895.4"
"3492"	"ch09"	"65682439.5"
"3493"	"ch09"	"65693203.26"
"3494"	"ch09"	"65696820"
"3495"	"ch09"	"65729976.61"
"3496"	"ch09"	"65733741.74"
"3497"	"ch09"	"65750622.37"
"3498"	"ch09"	"65753924.58"
"3499"	"ch09"	"65760467"
"3500"	"ch09"	"65763736.64"
"3501"	"ch09"	"65796274.75"
"3502"	"ch09"	"65800145.75"
"3503"	"ch09"	"65820309.27"
"3504"	"ch09"	"65824464.81"
"3505"	"ch09"	"65931367.92"
"3506"	"ch09"	"65935948.84"
"3507"	"ch09"	"65990123.27"
"3508"	"ch09"	"65994704.13"
"3509"	"ch09"	"65999314.82"
"3510"	"ch09"	"66023462.7"
"3511"	"ch09"	"66028255.57"
"3512"	"ch09"	"66125156.97"
"3513"	"ch09"	"66129656.49"
"3514"	"ch09"	"66138644.62"
"3515"	"ch09"	"66143102.81"
"3516"	"ch09"	"66157523.96"
"3517"	"ch09"	"66162654.1"
"3518"	"ch09"	"66167783.57"
"3519"	"ch09"	"66277294.56"
"3520"	"ch09"	"66282591.48"
"3521"	"ch09"	"66324869.68"
"3522"	"ch09"	"66330231.62"
"3523"	"ch09"	"66335595.73"
"3524"	"ch09"	"66436647.69"
"3525"	"ch09"	"66440538.73"
"3526"	"ch09"	"66448341.74"
"3527"	"ch09"	"66452256.59"
"3528"	"ch09"	"66456295.59"
"3529"	"ch09"	"66712436.96"
"3530"	"ch09"	"66717695.67"
"3531"	"ch09"	"66729499.94"
"3532"	"ch09"	"66735352.01"
"3533"	"ch09"	"66741171.31"
"3534"	"ch09"	"66746991.74"
"3535"	"ch09"	"66781023.3"
"3536"	"ch09"	"66786486.2"
"3537"	"ch09"	"66853090.11"
"3538"	"ch09"	"66858619.96"
"3539"	"ch09"	"66875370.46"
"3540"	"ch09"	"66880924.66"
"3541"	"ch09"	"67083650.79"
"3542"	"ch09"	"67088194.61"
"3543"	"ch09"	"67163628.24"
"3544"	"ch09"	"67167718.12"
"3545"	"ch09"	"67171807.7"
"3546"	"ch09"	"67175908.98"
"3547"	"ch09"	"67180172.35"
"3548"	"ch09"	"67188429.9"
"3549"	"ch09"	"67192566.57"
"3550"	"ch09"	"67200534.44"
"3551"	"ch09"	"67204406.73"
"3552"	"ch09"	"67208286.81"
"3553"	"ch09"	"67212187.95"
"3554"	"ch09"	"67222778.6"
"3555"	"ch09"	"67226039.22"
"3556"	"ch09"	"67236092.8"
"3557"	"ch09"	"67239484.57"
"3558"	"ch09"	"67261008.69"
"3559"	"ch09"	"67263944.66"
"3560"	"ch09"	"67374676.94"
"3561"	"ch09"	"67377262.07"
"3562"	"ch09"	"67406254.49"
"3563"	"ch09"	"67408815.44"
"3564"	"ch09"	"67439047.02"
"3565"	"ch09"	"67441517.36"
"3566"	"ch09"	"67443963.1"
"3567"	"ch09"	"67722582.33"
"3568"	"ch09"	"67727075.5"
"3569"	"ch09"	"67796437.97"
"3570"	"ch09"	"67801392.17"
"3571"	"ch09"	"67864303.73"
"3572"	"ch09"	"67869150.4"
"3573"	"ch09"	"67894589.36"
"3574"	"ch09"	"67899827.13"
"3575"	"ch09"	"68059669.85"
"3576"	"ch09"	"68064698.06"
"3577"	"ch09"	"68167913.6"
"3578"	"ch09"	"68172372.37"
"3579"	"ch09"	"68194789.91"
"3580"	"ch09"	"68198960.73"
"3581"	"ch09"	"68203103.25"
"3582"	"ch09"	"68220033.82"
"3583"	"ch10"	"333015.79"
"3584"	"ch10"	"826576.3"
"3585"	"ch10"	"829228.11"
"3586"	"ch10"	"914237.2"
"3587"	"ch10"	"917437.3"
"3588"	"ch10"	"987164.74"
"3589"	"ch10"	"990442.49"
"3590"	"ch10"	"1000664.83"
"3591"	"ch10"	"1004095.73"
"3592"	"ch10"	"1029839.58"
"3593"	"ch10"	"1033881.38"
"3594"	"ch10"	"1037914.14"
"3595"	"ch10"	"1074148.37"
"3596"	"ch10"	"1078262.15"
"3597"	"ch10"	"1205507.7"
"3598"	"ch10"	"1210506.85"
"3599"	"ch10"	"1215506.26"
"3600"	"ch10"	"1220429.74"
"3601"	"ch10"	"1225351.52"
"3602"	"ch10"	"1235134.38"
"3603"	"ch10"	"1239998.26"
"3604"	"ch10"	"1253747.19"
"3605"	"ch10"	"1258323.93"
"3606"	"ch10"	"1291000.59"
"3607"	"ch10"	"1296074.22"
"3608"	"ch10"	"1316367.32"
"3609"	"ch10"	"1321689.98"
"3610"	"ch10"	"1437242.43"
"3611"	"ch10"	"1442681.76"
"3612"	"ch10"	"1520549.03"
"3613"	"ch10"	"1525427.6"
"3614"	"ch10"	"1535142.82"
"3615"	"ch10"	"1540004.7"
"3616"	"ch10"	"1549492.9"
"3617"	"ch10"	"1554275.39"
"3618"	"ch10"	"1578463.9"
"3619"	"ch10"	"1583329.86"
"3620"	"ch10"	"1607446.17"
"3621"	"ch10"	"1612301.27"
"3622"	"ch10"	"1656763.15"
"3623"	"ch10"	"1661200.24"
"3624"	"ch10"	"1822108.75"
"3625"	"ch10"	"1826430.65"
"3626"	"ch10"	"1834994.85"
"3627"	"ch10"	"1838968.75"
"3628"	"ch10"	"1851368.31"
"3629"	"ch10"	"1855705.14"
"3630"	"ch10"	"1901095.22"
"3631"	"ch10"	"1905946.92"
"3632"	"ch10"	"1928063.58"
"3633"	"ch10"	"1933854.17"
"3634"	"ch10"	"1945971.39"
"3635"	"ch10"	"1952058.55"
"3636"	"ch10"	"1970336.77"
"3637"	"ch10"	"1976467.92"
"3638"	"ch10"	"2002025.63"
"3639"	"ch10"	"2008762.79"
"3640"	"ch10"	"2022224.92"
"3641"	"ch10"	"2028944.68"
"3642"	"ch10"	"2035666.01"
"3643"	"ch10"	"2042423.47"
"3644"	"ch10"	"2106577.77"
"3645"	"ch10"	"2114183.67"
"3646"	"ch10"	"2219660.5"
"3647"	"ch10"	"2227918.5"
"3648"	"ch10"	"2278832.98"
"3649"	"ch10"	"2287465.47"
"3650"	"ch10"	"2295988.96"
"3651"	"ch10"	"2304521.91"
"3652"	"ch10"	"2418787.67"
"3653"	"ch10"	"2426092.45"
"3654"	"ch10"	"2470534.26"
"3655"	"ch10"	"2477930.93"
"3656"	"ch10"	"2525294.26"
"3657"	"ch10"	"2533319.56"
"3658"	"ch10"	"2549255.82"
"3659"	"ch10"	"2556920.78"
"3660"	"ch10"	"2634055.81"
"3661"	"ch10"	"2641516.24"
"3662"	"ch10"	"2790351.22"
"3663"	"ch10"	"2795533.58"
"3664"	"ch10"	"2987934.52"
"3665"	"ch10"	"2991350.9"
"3666"	"ch10"	"3332893"
"3667"	"ch10"	"3344352.88"
"3668"	"ch10"	"3355824.07"
"3669"	"ch10"	"3367253.58"
"3670"	"ch10"	"3378672.44"
"3671"	"ch10"	"3390080.5"
"3672"	"ch10"	"3436911.11"
"3673"	"ch10"	"3448914.8"
"3674"	"ch10"	"3460919.55"
"3675"	"ch10"	"3472867.43"
"3676"	"ch10"	"3484965.13"
"3677"	"ch10"	"3521009.3"
"3678"	"ch10"	"3533936.99"
"3679"	"ch10"	"3546661.58"
"3680"	"ch10"	"3637273.3"
"3681"	"ch10"	"3655721.35"
"3682"	"ch10"	"3692638.98"
"3683"	"ch10"	"3711111.9"
"3684"	"ch10"	"3748058.41"
"3685"	"ch10"	"3766492.76"
"3686"	"ch10"	"4237549.74"
"3687"	"ch10"	"4263650.87"
"3688"	"ch10"	"5840074.85"
"3689"	"ch10"	"5904807.25"
"3690"	"ch10"	"54655483.77"
"3691"	"ch10"	"54694453.15"
"3692"	"ch10"	"55765263.79"
"3693"	"ch10"	"55801190.65"
"3694"	"ch10"	"55837194.82"
"3695"	"ch10"	"56096124.8"
"3696"	"ch10"	"56125908.69"
"3697"	"ch10"	"56271017.46"
"3698"	"ch10"	"56298881.61"
"3699"	"ch10"	"56678635.89"
"3700"	"ch10"	"56699898.36"
"3701"	"ch10"	"56742424.74"
"3702"	"ch10"	"56763858.99"
"3703"	"ch10"	"57151606.84"
"3704"	"ch10"	"57168477.04"
"3705"	"ch10"	"57395564.13"
"3706"	"ch10"	"57415458.96"
"3707"	"ch10"	"57455073.54"
"3708"	"ch10"	"57474231.44"
"3709"	"ch10"	"57494475.75"
"3710"	"ch10"	"57900168.14"
"3711"	"ch10"	"57916950.91"
"3712"	"ch10"	"58333193.87"
"3713"	"ch10"	"58346547.85"
"3714"	"ch10"	"58359997.06"
"3715"	"ch10"	"58373544.67"
"3716"	"ch10"	"58387094.28"
"3717"	"ch10"	"58467784.55"
"3718"	"ch10"	"58481210.73"
"3719"	"ch10"	"58734744.65"
"3720"	"ch10"	"58747854.17"
"3721"	"ch10"	"58761027.11"
"3722"	"ch10"	"58774197.68"
"3723"	"ch10"	"58948638.67"
"3724"	"ch10"	"58957133.34"
"3725"	"ch10"	"58981688.26"
"3726"	"ch10"	"58989148.89"
"3727"	"ch10"	"59158931"
"3728"	"ch10"	"59163784.54"
"3729"	"ch10"	"59168863.19"
"3730"	"ch10"	"59173872.06"
"3731"	"ch10"	"59178860.09"
"3732"	"ch10"	"59293198.62"
"3733"	"ch10"	"59297963.98"
